Ano,Mês,Receita,Valor
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 1460.87
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 591.22
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 12/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 4860.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 184394.30
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 1000.08
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 124.30
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 19488.01
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 6.79
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26593.26
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 1010.44
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 542.84
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 13/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 3510.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 297264.23
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 112690.48
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 68.77
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 26000.34
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 25.58
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 48567.49
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 970.62
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 863.89
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 14/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 15/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 16/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 5130.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 100212.04
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 1097.93
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 341.24
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 31478.62
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 15.98
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27712.79
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 890.99
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 639.85
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 17/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 16065.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 177557.58
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 882.24
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 176.82
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 27475.60
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27465.05
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 657.02
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 1347.36
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 18/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 10057.50
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 91082.51
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 1074.53
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 240.82
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 21633.75
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 89.60
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26990.75
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 1436.03
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 198.50
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 19/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 7965.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 107878.85
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 1064.45
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 134.88
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 25144.73
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26706.79
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 2523.60
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 76.95
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 20/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 6466.50
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 235458.23
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 8466.22
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 20651.80
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 27727.59
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 41.56
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 50111.44
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 2130.34
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 768.33
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 21/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 22/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 23/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 3827.25
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 120283.52
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 3948.80
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 117.76
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 31620.79
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25998.09
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 1918.83
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 584.34
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 24/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 7660.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 153900.65
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 3356.69
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 19603.95
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 31905.43
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 24579.29
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 1941.18
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 571.02
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 25/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 7830.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 198097.83
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 3638.20
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 104.34
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 19568.58
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 20.37
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26137.09
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 1109.96
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 61.92
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 26/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 10489.50
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 154131.29
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 3250.66
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 79.86
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 21417.21
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 105.74
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26033.49
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 1791.86
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 1039.83
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 27/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 5895.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 117526.90
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 5616.60
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 383.08
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 20511.48
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 50358.48
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 2229.88
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 268.14
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 28/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 29/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Dia: 30/09/2013,
receitas_emdec_2013.csv,receitas_setembro_2013.csv,Descrição da Receita,Realizado
receitas_emdec_2013.csv,receitas_setembro_2013.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,ESTACIONAMENTO ROTATIVO, 3475.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRÂNSITO, 123763.70
receitas_emdec_2013.csv,receitas_setembro_2013.csv,MULTAS DE TRANSPORTES, 2487.29
receitas_emdec_2013.csv,receitas_setembro_2013.csv,OUTRAS RECEITAS, 75.56
receitas_emdec_2013.csv,receitas_setembro_2013.csv,PÁTIO DE VEÍCULOS, 17519.76
receitas_emdec_2013.csv,receitas_setembro_2013.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25772.41
receitas_emdec_2013.csv,receitas_setembro_2013.csv,TAXA DE TAXI, 1266.79
receitas_emdec_2013.csv,receitas_setembro_2013.csv,VISTORIA DE VEÍCULOS, 511.31
receitas_emdec_2014.csv,receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 13770.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 334892.93
receitas_emdec_2014.csv,receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 7335.35
receitas_emdec_2014.csv,receitas_abril_2014.csv,OUTRAS RECEITAS, 7558.17
receitas_emdec_2014.csv,receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 21199.07
receitas_emdec_2014.csv,receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26650.77
receitas_emdec_2014.csv,receitas_abril_2014.csv,TAXA DE TAXI, 1379.52
receitas_emdec_2014.csv,receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 456.23
receitas_emdec_2014.csv,receitas_abril_2014.csv,Dia: 02/04/2014,
receitas_emdec_2014.csv,receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 9780.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 190288.77
receitas_emdec_2014.csv,receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 8605.82
receitas_emdec_2014.csv,receitas_abril_2014.csv,OUTRAS RECEITAS, 63.16
receitas_emdec_2014.csv,receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 25668.89
receitas_emdec_2014.csv,receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26391.95
receitas_emdec_2014.csv,receitas_abril_2014.csv,TAXA DE TAXI, 1187.71
receitas_emdec_2014.csv,receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 1692.04
receitas_emdec_2014.csv,receitas_abril_2014.csv,Dia: 03/04/2014,
receitas_emdec_2014.csv,receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 1620.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 154283.60
receitas_emdec_2014.csv,receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 6711.18
receitas_emdec_2014.csv,receitas_abril_2014.csv,OUTRAS RECEITAS, 70.85
receitas_emdec_2014.csv,receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 26181.23
receitas_emdec_2014.csv,receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 21.40
receitas_emdec_2014.csv,receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26245.52
receitas_emdec_2014.csv,receitas_abril_2014.csv,TAXA DE TAXI, 943.33
receitas_emdec_2014.csv,receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 829.63
receitas_emdec_2014.csv,receitas_abril_2014.csv,Dia: 04/04/2014,
receitas_emdec_2014.csv,receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 3405.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 168634.34
receitas_emdec_2014.csv,receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 9644.46
receitas_emdec_2014.csv,receitas_abril_2014.csv,OUTRAS RECEITAS, 1126.28
receitas_emdec_2014.csv,receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 20973.88
receitas_emdec_2014.csv,receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 47139.07
receitas_emdec_2014.csv,receitas_abril_2014.csv,TAXA DE TAXI, 1342.75
receitas_emdec_2014.csv,receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 862.22
receitas_emdec_2014.csv,receitas_abril_2014.csv,Dia: 05/04/2014,
receitas_emdec_2014.csv,receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_emdec_2014.csv,receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2014.csv,receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
